Fri May 26 12:00:51 2023 
Setup time: 0.00 seconds
--------------------- 
Step 	 Time 	 Stopwatch 	 Average Temperature 	 Nusselt Number 	 Vrms 	 Surface Heat Flux 	 Bottom Heat Flux 	 Other Walls Heat Flux 
215 	 0.00 	 0.73 	  0.49967 	 6.67926 	 73504.05080 	 20.03779 	 19.94927 	 41.40681 	 
216 	 0.00 	 0.75 	  0.49967 	 6.74697 	 73433.14296 	 20.24091 	 20.15105 	 41.45508 	 
217 	 0.00 	 0.73 	  0.49967 	 6.81537 	 73359.92688 	 20.44610 	 20.35489 	 41.50616 	 
218 	 0.00 	 0.75 	  0.49967 	 6.88447 	 73284.40811 	 20.65340 	 20.56083 	 41.56011 	 
219 	 0.00 	 0.74 	  0.49967 	 6.95427 	 73206.59218 	 20.86281 	 20.76887 	 41.61699 	 
220 	 0.00 	 0.74 	  0.49967 	 7.02478 	 73126.48634 	 21.07435 	 20.97904 	 41.67685 	 
221 	 0.00 	 0.86 	  0.49967 	 7.09601 	 73044.09697 	 21.28804 	 21.19135 	 41.73976 	 
222 	 0.00 	 0.75 	  0.49967 	 7.16797 	 72959.42969 	 21.50390 	 21.40582 	 41.80577 	 
223 	 0.00 	 0.75 	  0.49967 	 7.24065 	 72872.49010 	 21.72196 	 21.62248 	 41.87493 	 
224 	 0.00 	 0.76 	  0.49967 	 7.31408 	 72783.28375 	 21.94223 	 21.84134 	 41.94729 	 
225 	 0.00 	 0.74 	  0.49967 	 7.38825 	 72691.81617 	 22.16474 	 22.06244 	 42.02292 	 
226 	 0.00 	 0.76 	  0.49967 	 7.46317 	 72598.09286 	 22.38952 	 22.28578 	 42.10185 	 
227 	 0.00 	 0.75 	  0.49967 	 7.53886 	 72502.11925 	 22.61657 	 22.51140 	 42.18413 	 
228 	 0.00 	 0.73 	  0.49967 	 7.61531 	 72403.90078 	 22.84593 	 22.73931 	 42.26982 	 
229 	 0.00 	 0.77 	  0.49967 	 7.69254 	 72303.44283 	 23.07761 	 22.96954 	 42.35895 	 
230 	 0.00 	 0.72 	  0.49967 	 7.77054 	 72200.75073 	 23.31163 	 23.20210 	 42.45158 	 
231 	 0.00 	 0.84 	  0.49967 	 7.84934 	 72095.82981 	 23.54803 	 23.43703 	 42.54773 	 
232 	 0.00 	 0.79 	  0.49967 	 7.92894 	 71988.68533 	 23.78682 	 23.67435 	 42.64747 	 
233 	 0.00 	 0.77 	  0.49967 	 8.00934 	 71879.32255 	 24.02802 	 23.91407 	 42.75081 	 
234 	 0.00 	 0.78 	  0.49967 	 8.09055 	 71767.74970 	 24.27165 	 24.15621 	 42.85780 	 
235 	 0.00 	 0.78 	  0.49967 	 8.17258 	 71653.97259 	 24.51773 	 24.40080 	 42.96847 	 
236 	 0.00 	 0.78 	  0.49967 	 8.25543 	 71537.99652 	 24.76628 	 24.64786 	 43.08285 	 
237 	 0.00 	 0.76 	  0.49967 	 8.33911 	 71419.82679 	 25.01734 	 24.89742 	 43.20098 	 
238 	 0.00 	 0.75 	  0.49967 	 8.42364 	 71299.46865 	 25.27093 	 25.14949 	 43.32289 	 
239 	 0.00 	 0.72 	  0.49967 	 8.50902 	 71176.92731 	 25.52707 	 25.40411 	 43.44861 	 
240 	 0.00 	 0.80 	  0.49967 	 8.59526 	 71052.20793 	 25.78578 	 25.66129 	 43.57817 	 
241 	 0.00 	 0.93 	  0.49967 	 8.68236 	 70925.31566 	 26.04709 	 25.92106 	 43.71160 	 
242 	 0.00 	 0.81 	  0.49967 	 8.77034 	 70796.25561 	 26.31103 	 26.18345 	 43.84893 	 
243 	 0.00 	 0.81 	  0.49967 	 8.85920 	 70665.03282 	 26.57761 	 26.44848 	 43.99018 	 
244 	 0.00 	 0.81 	  0.49967 	 8.94895 	 70531.65234 	 26.84686 	 26.71617 	 44.13538 	 
245 	 0.00 	 0.81 	  0.49967 	 9.03960 	 70396.11916 	 27.11880 	 26.98657 	 44.28456 	 
246 	 0.00 	 0.79 	  0.49967 	 9.13116 	 70258.43824 	 27.39347 	 27.25967 	 44.43773 	 
247 	 0.00 	 0.86 	  0.49967 	 9.22363 	 70118.61779 	 27.67088 	 27.53551 	 44.59492 	 
248 	 0.00 	 0.88 	  0.49967 	 9.31701 	 69976.66395 	 27.95104 	 27.81411 	 44.75614 	 
249 	 0.00 	 0.84 	  0.49967 	 9.41133 	 69832.58173 	 28.23400 	 28.09550 	 44.92142 	 
250 	 0.00 	 0.85 	  0.49967 	 9.50659 	 69686.37613 	 28.51978 	 28.37970 	 45.09078 	 
251 	 0.00 	 0.94 	  0.49967 	 9.60280 	 69538.05211 	 28.80841 	 28.66674 	 45.26424 	 
252 	 0.00 	 0.76 	  0.49967 	 9.69997 	 69387.61458 	 29.09991 	 28.95664 	 45.44183 	 
253 	 0.00 	 0.76 	  0.49967 	 9.79810 	 69235.06842 	 29.39431 	 29.24944 	 45.62355 	 
254 	 0.00 	 0.70 	  0.49967 	 9.89721 	 69080.41848 	 29.69163 	 29.54516 	 45.80943 	 
255 	 0.00 	 0.70 	  0.49967 	 9.99731 	 68923.66958 	 29.99192 	 29.84383 	 45.99948 	 
256 	 0.00 	 0.71 	  0.49967 	 10.09839 	 68764.82648 	 30.29518 	 30.14548 	 46.19372 	 
257 	 0.00 	 0.71 	  0.49967 	 10.20048 	 68603.89395 	 30.60145 	 30.45014 	 46.39217 	 
258 	 0.00 	 0.68 	  0.49967 	 10.30358 	 68440.87667 	 30.91075 	 30.75783 	 46.59485 	 
259 	 0.00 	 0.64 	  0.49967 	 10.40770 	 68275.78108 	 31.22310 	 31.06858 	 46.80178 	 
260 	 0.00 	 0.65 	  0.49967 	 10.51285 	 68108.61538 	 31.53855 	 31.38242 	 47.01297 	 
261 	 0.00 	 0.82 	  0.49967 	 10.61903 	 67939.38433 	 31.85710 	 31.69936 	 47.22843 	 
262 	 0.00 	 0.71 	  0.49967 	 10.72622 	 67768.09267 	 32.17865 	 32.01930 	 47.44809 	 
263 	 0.00 	 0.70 	  0.49967 	 10.83423 	 67594.82375 	 32.50269 	 32.34175 	 47.67160 	 
264 	 0.00 	 0.70 	  0.49967 	 10.94308 	 67419.86488 	 32.82925 	 32.66670 	 47.89896 	 
265 	 0.00 	 0.71 	  0.49967 	 11.05277 	 67243.23409 	 33.15832 	 32.99418 	 48.13014 	 
266 	 0.00 	 0.70 	  0.49967 	 11.16331 	 67064.94963 	 33.48992 	 33.32419 	 48.36515 	 
267 	 0.00 	 0.72 	  0.49967 	 11.27469 	 66885.02965 	 33.82406 	 33.65673 	 48.60397 	 
268 	 0.00 	 0.72 	  0.49967 	 11.38691 	 66703.49221 	 34.16073 	 33.99181 	 48.84659 	 
269 	 0.00 	 0.72 	  0.49967 	 11.49998 	 66520.35531 	 34.49995 	 34.32944 	 49.09300 	 
270 	 0.00 	 0.72 	  0.49967 	 11.61391 	 66335.63683 	 34.84172 	 34.66963 	 49.34319 	 
271 	 0.00 	 0.82 	  0.49967 	 11.72868 	 66149.35458 	 35.18605 	 35.01238 	 49.59716 	 
272 	 0.00 	 0.72 	  0.49967 	 11.84431 	 65961.52628 	 35.53294 	 35.35770 	 49.85489 	 
273 	 0.00 	 0.72 	  0.49967 	 11.96080 	 65772.16955 	 35.88240 	 35.70560 	 50.11637 	 
274 	 0.00 	 0.72 	  0.49967 	 12.07814 	 65581.30194 	 36.23441 	 36.05607 	 50.38158 	 
275 	 0.00 	 0.72 	  0.49967 	 12.19633 	 65388.94951 	 36.58899 	 36.40912 	 50.65046 	 
276 	 0.00 	 0.71 	  0.49967 	 12.31538 	 65195.13049 	 36.94614 	 36.76474 	 50.92294 	 
277 	 0.00 	 0.71 	  0.49967 	 12.43528 	 64999.86241 	 37.30585 	 37.12294 	 51.19892 	 
278 	 0.00 	 0.77 	  0.49967 	 12.55605 	 64803.16269 	 37.66815 	 37.48372 	 51.47839 	 
279 	 0.00 	 0.71 	  0.49967 	 12.67767 	 64605.04870 	 38.03302 	 37.84710 	 51.76150 	 
280 	 0.00 	 0.76 	  0.49967 	 12.80016 	 64405.53777 	 38.40048 	 38.21308 	 52.04842 	 
281 	 0.00 	 0.87 	  0.49967 	 12.92351 	 64204.64714 	 38.77053 	 38.58167 	 52.33916 	 
282 	 0.00 	 0.79 	  0.49967 	 13.04772 	 64002.39393 	 39.14317 	 38.95286 	 52.63367 	 
283 	 0.00 	 0.79 	  0.49967 	 13.17281 	 63798.79515 	 39.51842 	 39.32666 	 52.93189 	 
284 	 0.00 	 0.75 	  0.49967 	 13.29876 	 63593.86769 	 39.89627 	 39.70308 	 53.23375 	 
285 	 0.00 	 0.81 	  0.49967 	 13.42558 	 63387.62835 	 40.27673 	 40.08211 	 53.53924 	 
286 	 0.00 	 0.80 	  0.49967 	 13.55326 	 63180.09564 	 40.65979 	 40.46377 	 53.84834 	 
287 	 0.00 	 0.79 	  0.49967 	 13.68182 	 62971.28860 	 41.04546 	 40.84804 	 54.16100 	 
288 	 0.00 	 0.77 	  0.49967 	 13.81124 	 62761.22382 	 41.43373 	 41.23494 	 54.47723 	 
289 	 0.00 	 0.81 	  0.49967 	 13.94154 	 62549.91779 	 41.82462 	 41.62448 	 54.79698 	 
290 	 0.00 	 0.79 	  0.49967 	 14.07270 	 62337.38691 	 42.21811 	 42.01665 	 55.12026 	 
291 	 0.00 	 0.91 	  0.49967 	 14.20474 	 62123.64751 	 42.61422 	 42.41147 	 55.44702 	 
292 	 0.00 	 0.79 	  0.49967 	 14.33765 	 61908.71580 	 43.01294 	 42.80892 	 55.77726 	 
293 	 0.00 	 0.75 	  0.49967 	 14.47143 	 61692.60791 	 43.41429 	 43.20900 	 56.11101 	 
294 	 0.00 	 0.79 	  0.49967 	 14.60609 	 61475.33991 	 43.81826 	 43.61173 	 56.44829 	 
295 	 0.00 	 0.79 	  0.49967 	 14.74162 	 61256.92775 	 44.22485 	 44.01710 	 56.78911 	 
296 	 0.00 	 0.79 	  0.49967 	 14.87802 	 61037.38732 	 44.63405 	 44.42512 	 57.13348 	 
297 	 0.00 	 0.78 	  0.49967 	 15.01529 	 60816.73438 	 45.04588 	 44.83578 	 57.48137 	 
298 	 0.00 	 0.79 	  0.49967 	 15.15345 	 60594.98462 	 45.46034 	 45.24910 	 57.83276 	 
299 	 0.00 	 0.74 	  0.49967 	 15.29247 	 60372.15362 	 45.87742 	 45.66507 	 58.18761 	 
300 	 0.00 	 0.74 	  0.49967 	 15.43238 	 60148.25686 	 46.29714 	 46.08369 	 58.54590 	 
301 	 0.00 	 0.87 	  0.49967 	 15.57316 	 59923.30977 	 46.71948 	 46.50495 	 58.90762 	 
302 	 0.00 	 0.71 	  0.49967 	 15.71482 	 59697.32766 	 47.14445 	 46.92887 	 59.27274 	 
303 	 0.00 	 0.78 	  0.49967 	 15.85735 	 59470.32577 	 47.57205 	 47.35544 	 59.64125 	 
304 	 0.00 	 0.77 	  0.49967 	 16.00076 	 59242.31924 	 48.00229 	 47.78467 	 60.01315 	 
305 	 0.00 	 0.78 	  0.49967 	 16.14506 	 59013.32315 	 48.43517 	 48.21655 	 60.38842 	 
306 	 0.00 	 0.77 	  0.49967 	 16.29022 	 58783.35248 	 48.87065 	 48.65107 	 60.76701 	 
307 	 0.00 	 0.77 	  0.49967 	 16.43625 	 58552.43201 	 49.30875 	 49.08823 	 61.14892 	 
308 	 0.00 	 0.75 	  0.49967 	 16.58315 	 58320.57819 	 49.74945 	 49.52802 	 61.53413 	 
309 	 0.00 	 0.75 	  0.49967 	 16.73092 	 58087.80597 	 50.19275 	 49.97045 	 61.92262 	 
310 	 0.00 	 0.77 	  0.49967 	 16.87955 	 57854.13020 	 50.63865 	 50.41552 	 62.31439 	 
311 	 0.00 	 0.98 	  0.49967 	 17.02905 	 57619.56565 	 51.08715 	 50.86321 	 62.70939 	 
312 	 0.00 	 0.84 	  0.49967 	 17.17941 	 57384.12815 	 51.53824 	 51.31353 	 63.10762 	 
313 	 0.00 	 0.83 	  0.49967 	 17.33064 	 57147.83511 	 51.99193 	 51.76646 	 63.50905 	 
314 	 0.00 	 0.86 	  0.49967 	 17.48273 	 56910.70106 	 52.44820 	 52.22201 	 63.91366 	 
315 	 0.00 	 0.86 	  0.49967 	 17.63569 	 56672.74040 	 52.90706 	 52.68016 	 64.32144 	 
316 	 0.00 	 0.84 	  0.49967 	 17.78950 	 56433.96748 	 53.36850 	 53.14092 	 64.73236 	 
317 	 0.00 	 0.85 	  0.49967 	 17.94417 	 56194.39653 	 53.83252 	 53.60429 	 65.14640 	 
318 	 0.00 	 0.82 	  0.49967 	 18.09970 	 55954.04174 	 54.29910 	 54.07027 	 65.56356 	 
319 	 0.00 	 0.82 	  0.49967 	 18.25609 	 55712.91716 	 54.76826 	 54.53885 	 65.98381 	 
320 	 0.00 	 0.82 	  0.49967 	 18.41332 	 55471.03681 	 55.23997 	 55.01003 	 66.40714 	 
321 	 0.00 	 0.92 	  0.49967 	 18.57142 	 55228.41460 	 55.71426 	 55.48380 	 66.83351 	 
322 	 0.00 	 0.84 	  0.49967 	 18.73037 	 54985.06436 	 56.19111 	 55.96015 	 67.26291 	 
323 	 0.00 	 0.85 	  0.49967 	 18.89017 	 54740.99983 	 56.67051 	 56.43909 	 67.69531 	 
324 	 0.00 	 0.84 	  0.49967 	 19.05082 	 54496.23470 	 57.15247 	 56.92060 	 68.13071 	 
325 	 0.00 	 0.86 	  0.49967 	 19.21232 	 54250.78255 	 57.63697 	 57.40469 	 68.56907 	 
326 	 0.00 	 0.84 	  0.49967 	 19.37467 	 54004.65689 	 58.12402 	 57.89135 	 69.01038 	 
327 	 0.00 	 0.86 	  0.49967 	 19.53787 	 53757.87116 	 58.61361 	 58.38058 	 69.45463 	 
328 	 0.00 	 0.84 	  0.49967 	 19.70191 	 53510.43872 	 59.10574 	 58.87238 	 69.90179 	 
329 	 0.00 	 0.84 	  0.49967 	 19.86680 	 53262.37284 	 59.60040 	 59.36674 	 70.35184 	 
330 	 0.00 	 0.85 	  0.49967 	 20.03253 	 53013.68672 	 60.09759 	 59.86365 	 70.80476 	 
331 	 0.00 	 0.97 	  0.49967 	 20.19910 	 52764.39350 	 60.59729 	 60.36310 	 71.26053 	 
332 	 0.00 	 0.85 	  0.49967 	 20.36650 	 52514.50622 	 61.09950 	 60.86511 	 71.71913 	 
333 	 0.00 	 0.84 	  0.49967 	 20.53474 	 52264.03785 	 61.60421 	 61.36966 	 72.18054 	 
334 	 0.00 	 0.84 	  0.49967 	 20.70380 	 52013.00131 	 62.11141 	 61.87675 	 72.64473 	 
335 	 0.00 	 0.86 	  0.49967 	 20.87370 	 51761.40941 	 62.62110 	 62.38636 	 73.11169 	 
336 	 0.00 	 0.85 	  0.49967 	 21.04442 	 51509.27493 	 63.13327 	 62.89848 	 73.58139 	 
337 	 0.00 	 0.86 	  0.49967 	 21.21597 	 51256.61053 	 63.64790 	 63.41312 	 74.05380 	 
338 	 0.00 	 0.84 	  0.49967 	 21.38834 	 51003.42885 	 64.16501 	 63.93026 	 74.52891 	 
339 	 0.00 	 0.85 	  0.49967 	 21.56152 	 50749.74241 	 64.68455 	 64.44987 	 75.00666 	 
340 	 0.00 	 0.86 	  0.49967 	 21.73551 	 50495.57207 	 65.20653 	 64.97195 	 75.48704 	 
341 	 0.00 	 0.98 	  0.49967 	 21.91031 	 50240.93121 	 65.73093 	 65.49649 	 75.97002 	 
342 	 0.00 	 0.84 	  0.49967 	 22.08591 	 49985.83215 	 66.25774 	 66.02347 	 76.45557 	 
343 	 0.00 	 0.84 	  0.49967 	 22.26232 	 49730.28715 	 66.78696 	 66.55289 	 76.94369 	 
344 	 0.00 	 0.85 	  0.49967 	 22.43953 	 49474.30840 	 67.31858 	 67.08475 	 77.43433 	 
345 	 0.00 	 0.85 	  0.49967 	 22.61753 	 49217.90801 	 67.85258 	 67.61903 	 77.92749 	 
346 	 0.00 	 0.84 	  0.49967 	 22.79632 	 48961.09803 	 68.38896 	 68.15574 	 78.42313 	 
347 	 0.00 	 0.85 	  0.49967 	 22.97590 	 48703.89044 	 68.92770 	 68.69485 	 78.92123 	 
348 	 0.00 	 0.84 	  0.49967 	 23.15626 	 48446.29717 	 69.46879 	 69.23635 	 79.42177 	 
349 	 0.00 	 0.86 	  0.49967 	 23.33741 	 48188.33006 	 70.01223 	 69.78024 	 79.92471 	 
350 	 0.00 	 0.86 	  0.49967 	 23.51933 	 47930.00090 	 70.55800 	 70.32650 	 80.43004 	 
351 	 0.00 	 0.98 	  0.49967 	 23.70203 	 47671.32144 	 71.10609 	 70.87512 	 80.93773 	 
352 	 0.00 	 0.85 	  0.49967 	 23.88549 	 47412.30545 	 71.65646 	 71.42606 	 81.44771 	 
353 	 0.00 	 0.84 	  0.49967 	 24.06970 	 47152.97956 	 72.20909 	 71.97930 	 81.95997 	 
354 	 0.00 	 0.85 	  0.49967 	 24.25466 	 46893.35548 	 72.76399 	 72.53482 	 82.47448 	 
355 	 0.00 	 0.85 	  0.49967 	 24.44038 	 46633.44484 	 73.32113 	 73.09263 	 82.99122 	 
356 	 0.00 	 0.85 	  0.49967 	 24.62684 	 46373.25919 	 73.88051 	 73.65270 	 83.51015 	 
357 	 0.00 	 0.85 	  0.49967 	 24.81404 	 46112.81005 	 74.44211 	 74.21502 	 84.03126 	 
358 	 0.00 	 0.85 	  0.49967 	 25.00198 	 45852.10886 	 75.00593 	 74.77959 	 84.55452 	 
359 	 0.00 	 0.86 	  0.49967 	 25.19065 	 45591.16701 	 75.57194 	 75.34639 	 85.07991 	 
360 	 0.00 	 0.85 	  0.49967 	 25.38004 	 45329.99584 	 76.14013 	 75.91542 	 85.60741 	 
361 	 0.00 	 0.98 	  0.49967 	 25.57016 	 45068.60665 	 76.71049 	 76.48666 	 86.13698 	 
362 	 0.00 	 0.86 	  0.49967 	 25.76100 	 44807.01067 	 77.28301 	 77.06009 	 86.66861 	 
363 	 0.00 	 0.84 	  0.49967 	 25.95256 	 44545.21909 	 77.85768 	 77.63571 	 87.20226 	 
364 	 0.00 	 0.85 	  0.49967 	 26.14483 	 44283.24304 	 78.43449 	 78.21349 	 87.73792 	 
365 	 0.00 	 0.86 	  0.49967 	 26.33780 	 44021.09362 	 79.01341 	 78.79342 	 88.27554 	 
366 	 0.00 	 0.84 	  0.49967 	 26.53148 	 43758.78189 	 79.59444 	 79.37548 	 88.81512 	 
367 	 0.00 	 0.86 	  0.49967 	 26.72586 	 43496.31883 	 80.17757 	 79.95968 	 89.35662 	 
368 	 0.00 	 0.85 	  0.49967 	 26.92092 	 43233.71541 	 80.76277 	 80.54598 	 89.90002 	 
369 	 0.00 	 0.84 	  0.49967 	 27.11668 	 42970.98256 	 81.35003 	 81.13438 	 90.44530 	 
370 	 0.00 	 0.86 	  0.49967 	 27.31311 	 42708.13114 	 81.93933 	 81.72486 	 90.99243 	 
371 	 0.00 	 0.95 	  0.49967 	 27.51022 	 42445.17201 	 82.53067 	 82.31741 	 91.54138 	 
372 	 0.00 	 0.86 	  0.49967 	 27.70801 	 42182.11597 	 83.12402 	 82.91200 	 92.09213 	 
373 	 0.00 	 0.84 	  0.49967 	 27.90646 	 41918.97380 	 83.71937 	 83.50863 	 92.64465 	 
374 	 0.00 	 0.85 	  0.49967 	 28.10557 	 41655.75623 	 84.31670 	 84.10728 	 93.19892 	 
375 	 0.00 	 0.85 	  0.49967 	 28.30533 	 41392.47397 	 84.91600 	 84.70793 	 93.75491 	 
376 	 0.00 	 0.86 	  0.49967 	 28.50575 	 41129.13771 	 85.51724 	 85.31056 	 94.31259 	 
377 	 0.00 	 0.84 	  0.49967 	 28.70681 	 40865.75808 	 86.12042 	 85.91516 	 94.87194 	 
378 	 0.00 	 0.84 	  0.49967 	 28.90851 	 40602.34573 	 86.72552 	 86.52171 	 95.43293 	 
379 	 0.00 	 0.87 	  0.49967 	 29.11084 	 40338.91125 	 87.33251 	 87.13018 	 95.99554 	 
380 	 0.00 	 0.84 	  0.49967 	 29.31380 	 40075.46523 	 87.94139 	 87.74057 	 96.55974 	 
381 	 0.00 	 0.98 	  0.49967 	 29.51738 	 39812.01822 	 88.55213 	 88.35286 	 97.12550 	 
382 	 0.00 	 0.84 	  0.49967 	 29.72157 	 39548.58076 	 89.16472 	 88.96703 	 97.69281 	 
383 	 0.00 	 0.86 	  0.49967 	 29.92638 	 39285.16339 	 89.77915 	 89.58306 	 98.26164 	 
384 	 0.00 	 0.85 	  0.49967 	 30.13179 	 39021.77661 	 90.39538 	 90.20093 	 98.83196 	 
385 	 0.00 	 0.85 	  0.49967 	 30.33781 	 38758.43092 	 91.01342 	 90.82062 	 99.40374 	 
386 	 0.00 	 0.84 	  0.49967 	 30.54441 	 38495.13681 	 91.63322 	 91.44212 	 99.97696 	 
387 	 0.00 	 0.84 	  0.49967 	 30.75160 	 38231.90476 	 92.25479 	 92.06540 	 100.55160 	 
388 	 0.00 	 0.86 	  0.49967 	 30.95936 	 37968.74523 	 92.87809 	 92.69045 	 101.12764 	 
389 	 0.00 	 0.82 	  0.49967 	 31.16771 	 37705.66871 	 93.50312 	 93.31724 	 101.70504 	 
390 	 0.00 	 0.85 	  0.49967 	 31.37661 	 37442.68565 	 94.12984 	 93.94575 	 102.28379 	 
391 	 0.00 	 0.95 	  0.49967 	 31.58608 	 37179.80652 	 94.75825 	 94.57597 	 102.86387 	 
392 	 0.00 	 0.85 	  0.49967 	 31.79610 	 36917.04179 	 95.38831 	 95.20786 	 103.44524 	 
393 	 0.00 	 0.84 	  0.49967 	 32.00667 	 36654.40195 	 96.02002 	 95.84142 	 104.02790 	 
394 	 0.00 	 0.84 	  0.49967 	 32.21778 	 36391.89747 	 96.65334 	 96.47662 	 104.61181 	 
395 	 0.00 	 0.84 	  0.49967 	 32.42942 	 36129.53884 	 97.28827 	 97.11344 	 105.19697 	 
396 	 0.00 	 0.84 	  0.49967 	 32.64159 	 35867.33658 	 97.92478 	 97.75185 	 105.78334 	 
397 	 0.00 	 0.86 	  0.49967 	 32.85428 	 35605.30119 	 98.56284 	 98.39184 	 106.37091 	 
398 	 0.00 	 0.84 	  0.49967 	 33.06748 	 35343.44322 	 99.20244 	 99.03337 	 106.95966 	 
399 	 0.00 	 0.84 	  0.49967 	 33.28119 	 35081.77321 	 99.84356 	 99.67644 	 107.54956 	 
400 	 0.00 	 0.81 	  0.49967 	 33.49539 	 34820.30176 	 100.48616 	 100.32101 	 108.14060 	 
401 	 0.00 	 0.88 	  0.49967 	 33.71008 	 34559.03945 	 101.13024 	 100.96707 	 108.73274 	 
402 	 0.00 	 0.72 	  0.49967 	 33.92525 	 34297.99691 	 101.77576 	 101.61458 	 109.32597 	 
403 	 0.00 	 0.74 	  0.49967 	 34.14090 	 34037.18481 	 102.42270 	 102.26353 	 109.92028 	 
404 	 0.00 	 0.74 	  0.49967 	 34.35701 	 33776.61384 	 103.07103 	 102.91389 	 110.51562 	 
405 	 0.00 	 0.71 	  0.49967 	 34.57357 	 33516.29710 	 103.72070 	 103.56559 	 111.11194 	 
406 	 0.00 	 0.73 	  0.49967 	 34.79056 	 33256.25960 	 104.37167 	 104.21861 	 111.70922 	 
407 	 0.00 	 0.71 	  0.49967 	 35.00797 	 32996.51224 	 105.02392 	 104.87292 	 112.30742 	 
408 	 0.00 	 0.76 	  0.49967 	 35.22581 	 32737.06593 	 105.67743 	 105.52849 	 112.90653 	 
409 	 0.00 	 0.73 	  0.49967 	 35.44405 	 32477.93161 	 106.33216 	 106.18530 	 113.50651 	 
410 	 0.00 	 0.72 	  0.49967 	 35.66270 	 32219.12029 	 106.98809 	 106.84332 	 114.10734 	 
411 	 0.00 	 0.84 	  0.49967 	 35.88173 	 31960.64299 	 107.64520 	 107.50252 	 114.70899 	 
412 	 0.00 	 0.72 	  0.49967 	 36.10115 	 31702.51081 	 108.30345 	 108.16287 	 115.31144 	 
413 	 0.00 	 0.72 	  0.49967 	 36.32094 	 31444.73489 	 108.96281 	 108.82434 	 115.91465 	 
414 	 0.00 	 0.72 	  0.49967 	 36.54109 	 31187.32643 	 109.62326 	 109.48690 	 116.51860 	 
415 	 0.00 	 0.72 	  0.49967 	 36.76159 	 30930.29669 	 110.28476 	 110.15053 	 117.12329 	 
416 	 0.00 	 0.72 	  0.49967 	 36.98243 	 30673.65698 	 110.94729 	 110.81519 	 117.72868 	 
417 	 0.00 	 0.72 	  0.49967 	 37.20361 	 30417.41870 	 111.61082 	 111.48085 	 118.33477 	 
418 	 0.00 	 0.72 	  0.49967 	 37.42511 	 30161.59330 	 112.27532 	 112.14749 	 118.94153 	 
419 	 0.00 	 0.73 	  0.49967 	 37.64692 	 29906.19231 	 112.94076 	 112.81507 	 119.54894 	 
420 	 0.00 	 0.72 	  0.49967 	 37.86904 	 29651.22734 	 113.60711 	 113.48356 	 120.15699 	 
421 	 0.00 	 0.84 	  0.49967 	 38.09144 	 29396.71006 	 114.27433 	 114.15294 	 120.76565 	 
422 	 0.00 	 0.73 	  0.49967 	 38.31414 	 29142.65224 	 114.94242 	 114.82316 	 121.37490 	 
423 	 0.00 	 0.73 	  0.49967 	 38.53711 	 28889.06573 	 115.61133 	 115.49421 	 121.98472 	 
424 	 0.00 	 0.73 	  0.49967 	 38.76034 	 28635.96244 	 116.28103 	 116.16603 	 122.59508 	 
425 	 0.00 	 0.73 	  0.49967 	 38.98383 	 28383.35442 	 116.95150 	 116.83860 	 123.20594 	 
426 	 0.00 	 0.73 	  0.49967 	 39.20757 	 28131.25378 	 117.62270 	 117.51190 	 123.81731 	 
427 	 0.00 	 0.73 	  0.49967 	 39.43153 	 27879.67273 	 118.29460 	 118.18590 	 124.42915 	 
428 	 0.00 	 0.73 	  0.49967 	 39.65573 	 27628.62360 	 118.96718 	 118.86056 	 125.04143 	 
429 	 0.00 	 0.71 	  0.49967 	 39.88013 	 27378.11879 	 119.64040 	 119.53587 	 125.65413 	 
430 	 0.00 	 0.71 	  0.49967 	 40.10474 	 27128.17084 	 120.31422 	 120.21178 	 126.26722 	 
431 	 0.00 	 0.83 	  0.49967 	 40.32954 	 26878.79236 	 120.98861 	 120.88826 	 126.88067 	 
432 	 0.00 	 0.71 	  0.49967 	 40.55451 	 26629.99611 	 121.66352 	 121.56527 	 127.49444 	 
433 	 0.00 	 0.71 	  0.49967 	 40.77964 	 26381.79494 	 122.33893 	 122.24278 	 128.10848 	 
434 	 0.00 	 0.71 	  0.49967 	 41.00492 	 26134.20182 	 123.01477 	 122.92074 	 128.72275 	 
435 	 0.00 	 0.71 	  0.49967 	 41.23034 	 25887.23167 	 123.69102 	 123.59910 	 129.33722 	 
436 	 0.00 	 0.70 	  0.49967 	 41.45588 	 25640.89798 	 124.36764 	 124.27783 	 129.95187 	 
437 	 0.00 	 0.71 	  0.49967 	 41.68152 	 25395.21410 	 125.04457 	 124.95689 	 130.56670 	 
438 	 0.00 	 0.71 	  0.49967 	 41.90726 	 25150.19349 	 125.72179 	 125.63624 	 131.18169 	 
439 	 0.00 	 0.71 	  0.49967 	 42.13308 	 24905.84974 	 126.39925 	 126.31584 	 131.79683 	 
440 	 0.00 	 0.71 	  0.49967 	 42.35898 	 24662.19659 	 127.07694 	 126.99568 	 132.41209 	 
441 	 0.00 	 0.83 	  0.49967 	 42.58494 	 24419.24793 	 127.75482 	 127.67571 	 133.02745 	 
442 	 0.00 	 0.71 	  0.49967 	 42.81095 	 24177.01777 	 128.43285 	 128.35588 	 133.64286 	 
443 	 0.00 	 0.71 	  0.49967 	 43.03699 	 23935.52028 	 129.11098 	 129.03615 	 134.25828 	 
444 	 0.00 	 0.71 	  0.49967 	 43.26305 	 23694.76978 	 129.78916 	 129.71647 	 134.87366 	 
445 	 0.00 	 0.71 	  0.49967 	 43.48912 	 23454.78073 	 130.46735 	 130.39678 	 135.48893 	 
